movieId,title,genres
4263,View from the Top (2003),Comedy|Romance
4264,"Awful Truth, The (1937)",Comedy|Romance
4265,Basic (2003),Drama|Thriller|War
4266,"Core, The (2003)",Action|Drama|Sci-Fi|Thriller
4267,Head of State (2003),Comedy
4268,What a Girl Wants (2003),Comedy|Drama|Romance
4269,Assassination Tango (2002),Drama|Thriller
4270,Raising Victor Vargas (2002),Comedy|Drama|Romance
4271,Stevie (2002),Documentary
4272,Akira Kurosawa's Dreams (Dreams) (1990),Drama|Fantasy
4273,Day for Night (La Nuit Américaine) (1973),Comedy|Drama|Romance
4274,In a Lonely Place (1950),Drama|Film-Noir|Mystery|Romance
4275,"Good Thief, The (2002)",Crime|Drama
4276,"Man Apart, A (2003)",Action|Crime|Drama|Thriller
4277,Phone Booth (2002),Drama|Thriller
4278,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001),Action|Animation|Sci-Fi|Thriller
4279,Levity (2003),Drama
4280,"Man Without a Past, The (Mies vailla menneisyyttä) (2002)",Comedy|Crime|Drama
4281,Anger Management (2003),Comedy
4282,Better Luck Tomorrow (2002),Crime|Drama
4283,Ghosts of the Abyss (2003),Documentary|IMAX
4284,House of 1000 Corpses (2003),Horror
4285,Lilya 4-Ever (Lilja 4-ever) (2002),Crime|Drama
4286,Bulletproof Monk (2003),Action|Adventure|Sci-Fi
4287,Chasing Papi (a.k.a. Papi Chulo) (2003),Comedy
4288,"Mighty Wind, A (2003)",Comedy|Musical
4289,Holes (2003),Adventure|Children|Comedy|Mystery
4290,Malibu's Most Wanted (2003),Comedy|Crime
4291,"Winged Migration (Peuple migrateur, Le) (2001)",Documentary
4292,Flickering Lights (Blinkende lygter) (2000),Action|Comedy|Crime
4293,Straw Dogs (1971),Drama|Thriller
4294,Beginning of the End (1957),Sci-Fi
4295,"Andromeda Strain, The (1971)",Mystery|Sci-Fi
4296,Fahrenheit 451 (1966),Drama|Sci-Fi
4297,I Am Trying to Break Your Heart (2002),Documentary
4298,Legal Eagles (1986),Comedy|Crime|Romance
4299,Memories of Me (1988),Comedy|Drama
4300,Sibling Rivalry (1990),Comedy
4301,Undercover Blues (1993),Comedy|Crime
4302,Wildcats (1986),Comedy
4303,"Wiz, The (1978)",Adventure|Children|Comedy|Fantasy|Musical
4304,"My Father the Hero (Mon père, ce héros.) (1991)",Comedy|Drama
4305,Scenes from a Mall (1991),Comedy
4306,Confidence (2003),Crime|Thriller
4307,Identity (2003),Crime|Horror|Mystery|Thriller
4308,It Runs in the Family (2003),Comedy|Drama
4309,"Decade Under the Influence, A (2003)",Documentary
4310,Manic (2001),Drama
4311,People I Know (2002),Crime|Drama
4312,Spellbound (2002),Documentary
4313,"Lizzie McGuire Movie, The (2003)",Children|Comedy|Romance
4314,X2: X-Men United (2003),Action|Adventure|Sci-Fi|Thriller
4315,Blue Car (2002),Drama
4316,"Dancer Upstairs, The (2002)",Crime|Drama|Thriller
4317,Marooned in Iraq (Gomgashtei dar Aragh) (2002),Drama
4318,Owning Mahowny (2003),Crime|Drama|Thriller
4319,Daddy Day Care (2003),Children|Comedy
4320,"Man on the Train (Homme du train, L') (2002)",Comedy|Drama
4321,"Shape of Things, The (2003)",Drama
4322,"Trip, The (2002)",Comedy|Drama|Romance
4323,101 Reykjavik (101 Reykjavík) (2000),Comedy|Drama|Romance
4324,"Chorus Line, A (1985)",Comedy|Drama|Musical
4325,Beat Street (1984),Drama|Musical
4326,Breakin' 2: Electric Boogaloo (1984),Musical
4327,Breakin' (1984),Drama|Musical
4328,Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986),Action|Adventure|Animation|Children|Fantasy|Sci-Fi
4329,High Society (1956),Comedy|Musical|Romance
4330,Kiss Me Kate (1953),Comedy|Musical|Romance
4331,"Matrix Reloaded, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX
4332,Down with Love (2003),Comedy|Romance
4333,Cinemania (2002),Documentary
4334,"Spanish Apartment, The (L'auberge espagnole) (2002)",Comedy|Drama|Romance
4335,Pokémon Heroes (2003),Animation|Children
4336,Bruce Almighty (2003),Comedy|Drama|Fantasy|Romance
4337,"In-Laws, The (2003)",Comedy
4338,Gigantic (A Tale of Two Johns) (2002),Documentary
4339,Respiro (2002),Comedy|Drama
4340,Finding Nemo (2003),Adventure|Animation|Children|Comedy
4341,"Italian Job, The (2003)",Action|Crime
4342,Wrong Turn (2003),Horror|Thriller
4343,Capturing the Friedmans (2003),Documentary
4344,Together (Han ni Zai Yiki) (2002),Drama
4345,"2 Fast 2 Furious (Fast and the Furious 2, The) (2003)",Action|Crime|Thriller
4346,Whale Rider (2002),Drama
4347,Nevada Smith (1966),Western
4348,Once a Thief (Zong heng si hai) (1991),Action|Comedy|Crime|Thriller
4349,Silk Stockings (1957),Musical
4350,"Crazies, The (a.k.a. Code Name: Trixie) (1973)",Action|Drama|Horror|Sci-Fi|Thriller
4351,Murder on a Sunday Morning (Un coupable idéal) (2001),Documentary
4352,Siam Sunset (1999),Comedy
4353,Treasure Island (1950),Adventure|Children
4354,"Walk, Don't Run (1966)",Comedy|Romance
4355,Animals are Beautiful People (1974),Comedy|Documentary
4356,Car Wash (1976),Comedy
4357,Destry Rides Again (1939),Comedy|Western
4358,Intervista (1987),Comedy|Drama
4359,Live Wire (1992),Action
4360,Shenandoah (1965),Drama|War|Western
4361,Oscar (1991),Comedy|Crime|Mystery|Romance
4362,"6th Man, The (Sixth Man, The) (1997)",Comedy
4363,"Railway Children, The (1970)",Children|Drama
4364,Two Mules for Sister Sara (1970),Comedy|War|Western
4365,Winchester '73 (1950),Western
4366,"Man with the Movie Camera, The (Chelovek s kino-apparatom) (1929)",Documentary
4367,"Objective, Burma! (1945)",War
4368,This Boy's Life (1993),Drama
4369,Barton Fink (1991),Drama|Thriller
4370,Belle époque (1992),Comedy|Romance
4371,"Flight of the Phoenix, The (1965)",Action|Adventure|Drama
4372,From the Terrace (1960),Drama
4373,"Long, Hot Summer, The (1958)",Drama
4374,Man of Aran (1934),Documentary
4375,Music Box (1989),Drama
4376,"Trial, The (Procès, Le) (1962)",Drama
4377,"Unforgiven, The (1960)",Drama|Western
4378,Good Burger (1997),Children|Comedy
4379,Jubilee (1977),Drama
4380,Mississippi Masala (1991),Drama|Romance
4381,Shattered (1991),Mystery|Thriller
4382,"Song of Bernadette, The (1943)",Drama
4383,Thoroughly Modern Millie (1967),Comedy|Musical
4384,Dumb and Dumberer: When Harry Met Lloyd (2003),Comedy
4385,From Justin to Kelly (2003),Musical|Romance
4386,Hollywood Homicide (2003),Action|Crime|Drama
4387,Alex and Emma (2003),Comedy|Drama|Romance
4388,28 Days Later (2002),Action|Horror|Sci-Fi
4389,Charlie's Angels: Full Throttle (2003),Action|Adventure|Comedy|Crime|Thriller
4390,Fulltime Killer (Chuen jik sat sau) (2001),Action|Thriller
4391,Ali: Fear Eats the Soul (Angst essen Seele auf) (1974),Drama|Romance
4392,"Bodies, Rest & Motion (1993)",Drama|Romance
4393,Ring of Terror (1962),Horror
4394,You Only Live Once (1937),Crime|Film-Noir
4395,Anastasia (1956),Drama
4396,"Babe, The (1992)",Drama
4397,Mr. Baseball (1992),Comedy|Romance
4398,Scaramouche (1952),Adventure|Romance
4399,Start the Revolution Without Me (1970),Comedy
4400,"Tenant, The (Locataire, Le) (1976)",Drama|Horror|Mystery|Thriller
4401,"What's Up, Doc? (1972)",Comedy
4402,Hulk (2003),Action|Adventure|Sci-Fi
4403,"Legally Blonde 2: Red, White & Blonde (2003)",Comedy
4404,Sinbad: Legend of the Seven Seas (2003),Adventure|Animation|Children|Fantasy
4405,Terminator 3: Rise of the Machines (2003),Action|Adventure|Sci-Fi
4406,Swimming Pool (2003),Drama|Mystery|Thriller
4407,Pirates of the Caribbean: The Curse of the Black Pearl (2003),Action|Adventure|Comedy|Fantasy
4408,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",Action|Fantasy|Sci-Fi
4409,"Cuckoo, The (Kukushka) (2002)",Comedy|Drama|War
4410,I Capture the Castle (2003),Drama|Romance
4411,Northfork (2003),Drama|Fantasy
4412,Bad Boys II (2003),Action|Comedy|Crime|Thriller
4413,How to Deal (2003),Comedy|Drama|Romance
4414,Johnny English (2003),Action|Comedy|Thriller
4415,"Anarchist Cookbook, The (2002)",Comedy|Romance
4416,Dirty Pretty Things (2002),Crime|Drama|Thriller
4417,"Embalmer, The (Imbalsamatore, L') (2002)",Drama
4418,Garage Days (2002),Comedy|Musical
4419,Born to Be Wild (1995),Adventure|Children|Comedy|Drama
4420,Curly Sue (1991),Comedy|Drama
4421,Little Giants (1994),Children|Comedy
4422,Loose Cannons (1990),Action|Comedy
4423,"Mouse That Roared, The (1959)",Comedy|War
4424,Masked & Anonymous (2003),Comedy|Drama
4425,Lara Croft Tomb Raider: The Cradle of Life (2003),Action|Adventure|Comedy|Romance|Thriller
4426,Seabiscuit (2003),Drama
4427,Spy Kids 3-D: Game Over (2003),Action|Adventure|Children
4428,Buffalo Soldiers (2001),Comedy|Crime|Drama|War
4429,Camp (2003),Comedy|Musical
4430,"Mondays in the Sun (Lunes al sol, Los) (2002)",Drama
4431,Scorched (2003),Comedy|Crime
4432,Avanti! (1972),Comedy|Drama
4433,Eve of Destruction (1991),Action|Sci-Fi|Thriller
4434,Kickboxer 2: The Road Back (1991),Action|Drama
4435,"Kiss Me, Stupid (1964)",Comedy
4436,"One, Two, Three (1961)",Comedy
4437,"Private Life of Sherlock Holmes, The (1970)",Comedy|Drama|Mystery
4438,Remo Williams: The Adventure Begins (1985),Action|Comedy|Crime|Thriller
4439,"Blood of Heroes, The (Salute of the Jugger, The) (1989)",Action|Sci-Fi
4440,"What's Up, Tiger Lily? (1966)",Adventure|Comedy|Crime|Thriller
4441,American Wedding (American Pie 3) (2003),Comedy
4442,Gigli (2003),Comedy|Crime|Romance
4443,And Now... Ladies and Gentlemen... (2002),Romance|Thriller
4444,"Magdalene Sisters, The (2002)",Drama
4445,"Secret Lives of Dentists, The (2002)",Drama
4446,Freaky Friday (2003),Children|Comedy|Fantasy
4447,S.W.A.T. (2003),Action|Thriller
4448,"Divorce, Le (2003)",Comedy|Drama|Romance
4449,"Princess Blade, The (Shura Yukihime) (2001)",Action|Sci-Fi
4450,Step Into Liquid (2002),Documentary
4451,"Double Life, A (1947)",Crime|Drama|Film-Noir
4452,Hawks and Sparrows (Uccellacci e Uccellini) (1966),Comedy
4453,"Gospel According to St. Matthew, The (Vangelo secondo Matteo, Il) (1964)",Drama
4454,Umberto D. (1952),Drama
4455,Brother's Keeper (1992),Documentary
4456,I Love You to Death (1990),Comedy|Crime
4457,Freddy vs. Jason (2003),Action|Horror|Thriller
4458,Grind (2003),Action|Comedy
4459,Open Range (2003),Western
4460,Shaolin Soccer (Siu lam juk kau) (2001),Action|Comedy
4461,Uptown Girls (2003),Comedy
4462,American Splendor (2003),Comedy|Drama
4463,Agent Cody Banks (2003),Action|Adventure|Children|Fantasy
4464,Camp Nowhere (1994),Adventure|Children|Comedy
4465,Hot Dog... The Movie (1984),Comedy
4466,House of Wax (1953),Crime|Horror|Mystery|Thriller
4467,Man's Best Friend (1993),Horror|Sci-Fi|Thriller
4468,"Sure Thing, The (1985)",Comedy|Romance
4469,Valley Girl (1983),Comedy|Romance
4470,Wait Until Dark (1967),Drama|Thriller
4471,Tokyo Story (Tôkyô monogatari) (1953),Drama
4472,"Green Ray, The (Rayon vert, Le) (1986)",Drama|Romance
4473,THX 1138 (1971),Action|Adventure|Drama|Sci-Fi
4474,Kind Hearts and Coronets (1949),Comedy|Drama
4475,Atragon (Kaitei Gunkan) (1963),Adventure|Sci-Fi
4476,Attack of the Puppet People (1958),Horror|Sci-Fi
4477,10 (1979),Comedy|Romance
4478,Tremors (1990),Comedy|Horror|Sci-Fi
4479,"Red Shoes, The (1948)",Drama|Fantasy|Musical|Romance
4480,"Pink Panther, The (1963)",Comedy|Crime
4481,"Pink Panther Strikes Again, The (1976)",Comedy|Crime
4482,Commando (1985),Action|Adventure
4483,Dracula (1979),Horror|Romance
4484,"Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le) (1972)",Comedy|Drama|Fantasy
4485,Waco: The Rules of Engagement (1997),Documentary
4486,"Road Home, The (Wo de fu qin mu qin) (1999)",Drama|Romance
4487,Ikiru (1952),Drama
4488,Comic Book Villains (2002),Comedy
4489,"Angel at My Table, An (1990)",Drama
4490,"Handmaid's Tale, The (1990)",Drama|Sci-Fi
4491,Revolution OS (2001),Documentary
4492,Death in Venice (Morte a Venezia) (1971),Drama|Romance
4493,"Medallion, The (2003)",Action|Comedy|Crime|Fantasy
4494,My Boss's Daughter (2003),Comedy|Romance
4495,Autumn Spring (Babí léto) (2001),Comedy|Drama
4496,"Battle of Shaker Heights, The (2003)",Comedy|Drama|Romance
4497,Dust (2001),Drama|Western
4498,Stoked: The Rise and Fall of Gator (2002),Documentary
4499,Jeepers Creepers 2 (2003),Horror|Thriller
4500,Bollywood/Hollywood (2002),Comedy|Drama|Musical|Romance
4501,Once Upon a Time in the Midlands (2002),Drama
4502,Dickie Roberts: Former Child Star (2003),Comedy
4503,Party Monster (2003),Comedy|Crime|Drama|Thriller
4504,Taking Sides (2001),Drama
4505,Cabin Fever (2002),Horror|Thriller
4506,Matchstick Men (2003),Comedy|Crime|Drama
4507,Once Upon a Time in Mexico (2003),Action|Adventure|Crime|Thriller
4508,Dummy (2002),Comedy|Drama|Romance
4509,Lost in Translation (2003),Comedy|Drama|Romance
4510,Millennium Actress (Sennen joyû) (2001),Animation|Drama|Romance
4511,Children of the Night (1991),Horror
4512,Gotcha! (1985),Comedy
4513,Kuffs (1992),Action|Comedy|Crime
4514,Once Upon a Time in China (Wong Fei Hung) (1991),Action|Adventure|Drama
4515,Once Upon a Time in China II (Wong Fei-hung Ji Yi: Naam yi dong ji keung) (1992),Action|Romance
4516,Once Upon a Time in China III (Wong Fei-hung tsi sam: Siwong tsangba) (1993),Action
4517,Paper Moon (1973),Comedy|Crime|Drama
4518,Day of the Dead (1985),Horror|Sci-Fi|Thriller
4519,"Hello, Dolly! (1969)",Comedy|Musical|Romance
4520,Memoirs of an Invisible Man (1992),Comedy|Romance|Sci-Fi|Thriller
4521,Once Bitten (1985),Comedy|Horror
4522,Squirm (1976),Horror|Romance
4523,"Brood, The (1979)",Horror
4524,Anything Else (2003),Comedy|Drama|Romance
4525,Cold Creek Manor (2003),Drama|Thriller
4526,"Fighting Temptations, The (2003)",Drama
4527,Secondhand Lions (2003),Children|Comedy|Drama
4528,Underworld (2003),Action|Fantasy|Horror
4529,Bubba Ho-tep (2002),Comedy|Horror
4530,In This World (2002),Adventure|Drama
4531,Duplex (2003),Comedy|Crime
4532,"Rundown, The (2003)",Action|Adventure|Comedy
4533,Under the Tuscan Sun (2003),Comedy|Drama|Romance
4534,Luther (2003),Drama
4535,Mambo Italiano (2003),Comedy
4536,My Life Without Me (2003),Drama|Romance
4537,To Be and to Have (Être et avoir) (2002),Documentary
4538,"Triplets of Belleville, The (Les triplettes de Belleville) (2003)",Animation|Comedy|Fantasy
4539,Videodrome (1983),Fantasy|Horror|Sci-Fi|Thriller
4540,Life and Debt (2001),Documentary
4541,Lagaan: Once Upon a Time in India (2001),Comedy|Drama|Musical|Romance
4542,Judgment at Nuremberg (1961),Drama
4543,"Brief History of Time, A (1991)",Documentary
4544,Leningrad Cowboys Go America (1989),Comedy|Musical
4545,"Rules of the Game, The (La règle du jeu) (1939)",Comedy|Drama
4546,Seven Brides for Seven Brothers (1954),Comedy|Musical|Romance|Western
4547,Kiss of the Spider Woman (1985),Drama
4548,All the President's Men (1976),Drama|Thriller
4549,Angie (1994),Comedy|Drama|Romance
4550,"Apartment, The (Appartement, L') (1996)",Drama|Mystery|Romance
4551,Avalon (2001),Drama|Fantasy|Sci-Fi
4552,Babette's Feast (Babettes gæstebud) (1987),Drama
4553,Beethoven (1992),Children|Comedy|Drama
4554,Beethoven's 2nd (1993),Children|Comedy
4555,Boyz N the Hood (1991),Crime|Drama
4556,Bugsy (1991),Crime|Drama
4557,Bugsy Malone (1976),Children|Comedy|Crime|Musical
4558,Cobra (1986),Action|Crime
4559,Phenomena (a.k.a. Creepers) (1985),Horror|Mystery|Thriller
4560,Crimewave (1985),Comedy|Crime
4561,Monty Python's The Meaning of Life (1983),Comedy
4562,Where Eagles Dare (1968),Action|Adventure|War
4563,Tightrope (1984),Thriller
4564,Sleeping with the Enemy (1991),Drama|Thriller
4565,PCU (1994),Comedy
4566,"Rookie, The (1990)",Action|Comedy|Thriller
4567,City Heat (1984),Action|Comedy
4568,Three O'Clock High (1987),Comedy
4569,"White Hunter, Black Heart (1990)",Adventure|Drama
4570,Come and See (Idi i smotri) (1985),Drama|War
4571,Ginger Snaps (2000),Drama|Horror|Thriller
4572,More American Graffiti (1979),Comedy
4573,It's Pat (1994),Comedy
4574,Regarding Henry (1991),Drama
4575,Alien Contamination (1980),Action|Horror|Sci-Fi
4576,"Amazing Transparent Man, The (1960)",Sci-Fi
4577,Love Affair (1939),Comedy|Drama|Romance
4578,Scrooge (1970),Drama|Fantasy|Musical
4579,Leap of Faith (1992),Comedy|Drama
4580,"Gas, Food, Lodging (1992)",Drama|Romance
4581,In Cold Blood (1967),Crime|Drama
4582,Campus Man (1987),Comedy
4583,Yankee Doodle Dandy (1942),Drama|Musical
4584,Ninja Scroll (Jûbei ninpûchô) (1995),Action|Adventure|Animation|Fantasy
4585,Knife in the Water (Nóz w wodzie) (1962),Drama
4586,Mobsters (1991),Crime|Drama
4587,Out of Time (2003),Crime|Drama|Thriller
4588,School of Rock (2003),Comedy|Musical
4589,"Station Agent, The (2003)",Comedy|Drama
4590,Wonderland (2003),Crime|Drama|Mystery|Thriller
4591,Bus 174 (Ônibus 174) (2002),Crime|Documentary
4592,Mystic River (2003),Crime|Drama|Mystery
4593,"House of the Dead, The (2003)",Action|Horror
4594,Intolerable Cruelty (2003),Comedy|Romance
4595,Kill Bill: Vol. 1 (2003),Action|Crime|Thriller
4596,Runaway Jury (2003),Drama|Thriller
4597,"Texas Chainsaw Massacre, The (2003)",Horror
4598,Pieces of April (2003),Comedy|Drama
4599,Returner (Ritaanaa) (2002),Action|Adventure|Sci-Fi
6883,Sylvia (2003),Drama|Romance
6884,Veronica Guerin (2003),Crime|Drama|Thriller
6885,In the Cut (2003),Crime|Drama|Mystery|Romance|Thriller
6886,Beyond Borders (2003),Drama|Romance|War
6887,Radio (2003),Drama
6888,Scary Movie 3 (2003),Comedy|Horror
6889,Brother Bear (2003),Adventure|Animation|Children
6890,Elephant (2003),Drama
6893,"Italian Job, The (1969)",Action|Comedy|Crime
6898,Sweet Sixteen (2002),Drama
6899,Alien from L.A. (1988),Sci-Fi
6902,Interstate 60 (2002),Adventure|Comedy|Drama|Fantasy|Mystery|Sci-Fi|Thriller
6909,"Eye, The (Gin gwai) (Jian gui) (2002)",Thriller
6911,"Jolson Story, The (1946)",Musical
6912,You'll Never Get Rich (1941),Comedy|Musical|Romance
6918,"Unvanquished, The (Aparajito) (1957)",Drama
6920,"Cercle Rouge, Le (Red Circle, The) (1970)",Crime|Thriller
6927,"Human Stain, The (2003)",Drama|Romance|Thriller
6932,Shattered Glass (2003),Crime|Drama
6934,"Matrix Revolutions, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX
6935,"Revolution Will Not Be Televised, The (a.k.a. Chavez: Inside the Coup) (2003)",Documentary
6936,Elf (2003),Children|Comedy|Fantasy
6938,Billabong Odyssey (2003),Documentary
6939,Gloomy Sunday (Ein Lied von Liebe und Tod) (1999),Drama|Romance
6942,Love Actually (2003),Comedy|Drama|Romance
6944,Father of the Bride (1991),Comedy
6945,My Architect: A Son's Journey (2003),Documentary
6946,Looney Tunes: Back in Action (2003),Action|Animation|Children|Fantasy
6947,Master and Commander: The Far Side of the World (2003),Adventure|Drama|War
6948,Tupac: Resurrection (2003),Documentary
6949,"Big Empty, The (2003)",Comedy|Mystery|Sci-Fi
6950,"Missing, The (2003)",Adventure|Thriller|Western
6951,"Cat in the Hat, The (2003)",Children|Comedy
6952,Gothika (2003),Horror|Thriller
6953,21 Grams (2003),Crime|Drama|Mystery|Romance|Thriller
6954,"Barbarian Invasions, The (Les invasions barbares) (2003)",Comedy|Crime|Drama|Mystery|Romance
6957,Bad Santa (2003),Comedy|Crime
6958,"Haunted Mansion, The (2003)",Children|Comedy|Fantasy|Horror
6959,Timeline (2003),Action|Adventure|Sci-Fi
6961,Damage (Fatale) (1992),Drama
6962,OT: Our Town (2002),Documentary
6963,Devil's Playground (2002),Documentary
6965,Journeys with George (2002),Documentary
6966,Darkman (1990),Action|Crime|Fantasy|Sci-Fi|Thriller
6967,Dead of Night (1945),Horror|Mystery
6969,"Dernier Combat, Le (Last Battle, The) (1983)",Drama|Sci-Fi
6970,Desk Set (1957),Comedy|Romance
6971,Europa (Zentropa) (1991),Drama|Thriller
6973,Final Analysis (1992),Drama|Romance|Thriller
6974,"Freshman, The (1990)",Comedy|Crime
6975,Funny Games (1997),Drama|Horror|Thriller
6978,Slacker (1991),Comedy|Drama
6979,WarGames (1983),Drama|Sci-Fi|Thriller
6981,"Ordet (Word, The) (1955)",Drama
6982,Forbidden Games (Jeux interdits) (1952),Drama|War
6983,Jane Eyre (1944),Drama|Romance
6984,"Tale of Two Cities, A (1935)",Drama
6985,"Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La) (1928)",Drama
6986,Ben-Hur: A Tale of the Christ (1925),Adventure|Drama|Romance
6987,"Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das) (1920)",Crime|Fantasy|Horror
6989,Gorky Park (1983),Crime|Drama|Thriller
6990,The Great Train Robbery (1978),Action|Adventure|Comedy|Crime|Drama
6992,Guarding Tess (1994),Comedy|Drama
6993,Hannah and Her Sisters (1986),Comedy|Drama|Romance
6994,"Hard Way, The (1991)",Action|Comedy
6996,Highlander II: The Quickening (1991),Action|Sci-Fi
6997,Hoffa (1992),Crime|Drama
6998,House of Cards (1993),Drama
6999,Housesitter (1992),Comedy|Romance
7000,Hudson Hawk (1991),Action|Adventure|Comedy
7001,Invasion of the Body Snatchers (1978),Horror|Mystery|Sci-Fi|Thriller
7004,Kindergarten Cop (1990),Action|Comedy|Crime|Thriller
7005,King Ralph (1991),Comedy
7007,"Last Boy Scout, The (1991)",Action|Comedy|Crime|Drama|Thriller
7008,Last Tango in Paris (Ultimo tango a Parigi) (1972),Drama|Romance
7009,Lorenzo's Oil (1992),Drama
7010,"Lover, The (Amant, L') (1992)",Drama|Romance
7012,Mr. Destiny (1990),Comedy|Fantasy
7013,"Night of the Hunter, The (1955)",Drama|Film-Noir|Thriller
7015,Only the Lonely (1991),Comedy|Romance
7016,Over the Top (1987),Action|Drama
7017,Passenger 57 (1992),Action|Thriller
7018,Presumed Innocent (1990),Crime|Drama|Thriller
7019,Project X (1987),Comedy|Drama
7020,Proof (1991),Comedy|Drama|Romance
7022,Battle Royale (Batoru rowaiaru) (2000),Action|Drama|Horror|Thriller
7023,"Wedding Banquet, The (Xi yan) (1993)",Comedy|Drama|Romance
7024,"Salo, or The 120 Days of Sodom (Salò o le 120 giornate di Sodoma) (1976)",Drama
7025,"Midnight Clear, A (1992)",Drama|War
7026,Summer School (1987),Comedy
7027,Silverado (1985),Action|Western
7028,Quick Change (1990),Comedy|Crime
7030,Radio Flyer (1992),Drama
7031,"Real McCoy, The (1993)",Action|Crime|Drama|Thriller
7032,Revenge (1990),Drama|Romance|Thriller
7033,"Secret of My Succe$s, The (a.k.a. The Secret of My Success) (1987)",Comedy|Romance
7034,Show Me Love (Fucking Åmål) (1998),Drama|Romance
7036,Teen Wolf (1985),Comedy|Fantasy
7037,High Heels (Tacones lejanos) (1991),Comedy|Drama
7038,Things You Can Tell Just by Looking at Her (2000),Drama|Romance
7040,To Live and Die in L.A. (1985),Action|Crime|Drama|Thriller
7041,Trapped in Paradise (1994),Comedy|Crime
7044,Wild at Heart (1990),Crime|Drama|Mystery|Romance|Thriller
7045,"Witches, The (1990)",Children|Fantasy
7046,"Witches of Eastwick, The (1987)",Comedy|Fantasy|Horror|Thriller
7047,Year of the Dragon (1985),Action|Crime|Drama
7048,Nothing to Lose (1997),Action|Adventure|Comedy|Crime
7049,Flying Down to Rio (1933),Comedy|Musical|Romance
7050,Follow the Fleet (1936),Comedy|Musical|Romance
7051,"What's New, Pussycat (1965)",Comedy
7052,Mary of Scotland (1936),Drama
7053,Roberta (1935),Comedy|Musical|Romance
7054,Little Women (1949),Drama
7055,Swing Time (1936),Comedy|Musical|Romance
7056,"Public Enemy, The (1931)",Action|Crime|Drama
7057,"Midsummer Night's Dream, A (1935)",Comedy|Fantasy|Romance
7058,Life with Father (1947),Comedy
7059,National Velvet (1944),Children|Drama
7060,Jesus Christ Superstar (1973),Drama|Musical
7061,Dark Victory (1939),Drama|Romance
7062,Birdman of Alcatraz (1962),Drama
7063,"Aguirre: The Wrath of God (Aguirre, der Zorn Gottes) (1972)",Adventure|Drama
7064,Beauty and the Beast (La belle et la bête) (1946),Drama|Fantasy
7065,"Birth of a Nation, The (1915)",Drama|War
7067,Juliet of the Spirits (Giulietta degli spiriti) (1965),Comedy|Drama|Fantasy|Romance
7069,"Macbeth (a.k.a. Tragedy of Macbeth, The) (1971)",Drama
7070,Red River (1948),Action|Adventure|Western
7071,"Woman Under the Influence, A (1974)",Drama
7072,Stagecoach (1939),Action|Drama|Romance|Western
7073,"Shot in the Dark, A (1964)",Comedy|Crime|Mystery
7074,"Navigator, The (1924)",Comedy
7075,"Court Jester, The (1956)",Adventure|Comedy|Musical
7076,Bullitt (1968),Action|Crime|Drama|Thriller
7078,Jezebel (1938),Drama
7079,"Hunchback of Notre Dame, The (1939)",Drama
7080,42nd Street (1933),Drama|Musical|Romance
7082,That Touch of Mink (1962),Comedy|Romance
7083,Sweet Dreams (1985),Drama
7084,"Play It Again, Sam (1972)",Comedy|Romance
7085,Send Me No Flowers (1964),Comedy|Romance
7086,Pygmalion (1938),Comedy|Drama
7087,"Passage to India, A (1984)",Adventure|Drama
7088,Black Orpheus (Orfeu Negro) (1959),Drama|Romance
7089,Amarcord (1973),Comedy|Drama
7090,Hero (Ying xiong) (2002),Action|Adventure|Drama
7091,Horse Feathers (1932),Comedy
7092,Anna Karenina (1935),Drama|Romance
7093,"Front Page, The (1974)",Comedy
7096,Rivers and Tides (2001),Documentary
7099,Nausicaä of the Valley of the Wind (Kaze no tani no Naushika) (1984),Adventure|Animation|Drama|Fantasy|Sci-Fi
7101,Doc Hollywood (1991),Comedy|Romance
7102,Dragnet (1987),Comedy|Crime|Drama
7103,Madhouse (1990),Comedy
7104,1941 (1979),Comedy|War
7107,Foul Play (1978),Comedy|Thriller
7108,Crime Story (Zhong an zu) (1993),Action|Crime|Drama
7109,Beyond the Clouds (Al di là delle nuvole) (1996),Drama|Romance
7114,"Collector, The (1965)",Drama|Horror|Thriller
7115,Deep Red (Profondo rosso) (1975),Horror|Mystery|Thriller
7116,Diabolique (Les diaboliques) (1955),Horror|Mystery|Thriller
7117,Leprechaun (1993),Comedy|Horror
7118,Wings of Honneamise (Ôritsu uchûgun Oneamisu no tsubasa) (1987),Animation|Drama|Sci-Fi|War
7121,Adam's Rib (1949),Comedy|Romance
7122,King of Hearts (1966),Comedy|Drama|War
7123,Naked Lunch (1991),Drama|Fantasy|Mystery|Sci-Fi
7124,Grass (1999),Documentary
7125,Spring Forward (1999),Drama
7127,Run (1991),Action|Drama|Thriller
7131,"Summer Place, A (1959)",Drama
7132,"Night at the Opera, A (1935)",Comedy|Musical|Romance
7134,"Element of Crime, The (Forbrydelsens Element) (1984)",Drama|Thriller
